time,YEAR,MO,DY,HR,T2M,WS10M,RH2M,PRECTOTCORR,LAT,LON
2023-02-20 18:00:00,2023,2,20,18,22.42,3.28,47.76,0.0,12.98,77.57
2023-02-20 19:00:00,2023,2,20,19,21.17,3.54,48.92,0.0,12.98,77.57
2023-02-20 20:00:00,2023,2,20,20,20.03,3.61,52.26,0.0,12.98,77.57
2023-02-20 21:00:00,2023,2,20,21,18.93,3.6,57.51,0.0,12.98,77.57
2023-02-20 22:00:00,2023,2,20,22,17.92,3.52,63.39,0.0,12.98,77.57
2023-02-20 23:00:00,2023,2,20,23,16.96,3.3,69.75,0.0,12.98,77.57
2023-02-21 00:00:00,2023,2,21,0,16.08,2.96,75.87,0.0,12.98,77.57
2023-02-21 01:00:00,2023,2,21,1,15.32,2.66,80.94,0.0,12.98,77.57
2023-02-21 02:00:00,2023,2,21,2,14.76,2.43,84.41,0.0,12.98,77.57
2023-02-21 03:00:00,2023,2,21,3,14.53,2.12,85.76,0.0,12.98,77.57
2023-02-21 04:00:00,2023,2,21,4,14.64,1.84,85.19,0.0,12.98,77.57
2023-02-21 05:00:00,2023,2,21,5,14.78,1.63,84.24,0.0,12.98,77.57
2023-02-21 06:00:00,2023,2,21,6,16.0,1.43,80.39,0.0,12.98,77.57
2023-02-21 07:00:00,2023,2,21,7,19.22,1.48,65.47,0.0,12.98,77.57
2023-02-21 08:00:00,2023,2,21,8,24.28,1.61,43.89,0.0,12.98,77.57
2023-02-21 09:00:00,2023,2,21,9,28.15,2.89,29.65,0.0,12.98,77.57
2023-02-21 10:00:00,2023,2,21,10,29.82,3.35,26.27,0.0,12.98,77.57
2023-02-21 11:00:00,2023,2,21,11,31.13,3.58,23.79,0.0,12.98,77.57
2023-02-21 12:00:00,2023,2,21,12,32.06,3.72,21.93,0.0,12.98,77.57
2023-02-21 13:00:00,2023,2,21,13,32.5,3.82,20.71,0.0,12.98,77.57
2023-02-21 14:00:00,2023,2,21,14,32.46,4.06,19.91,0.0,12.98,77.57
2023-02-21 15:00:00,2023,2,21,15,31.77,4.35,19.83,0.0,12.98,77.57
2023-02-21 16:00:00,2023,2,21,16,30.06,4.07,22.86,0.0,12.98,77.57
2023-02-21 17:00:00,2023,2,21,17,24.93,3.02,42.06,0.0,12.98,77.57
2023-02-21 18:00:00,2023,2,21,18,22.3,3.47,47.21,0.0,12.98,77.57
2023-02-21 19:00:00,2023,2,21,19,21.18,3.61,49.26,0.0,12.98,77.57
2023-02-21 20:00:00,2023,2,21,20,20.13,3.76,52.78,0.0,12.98,77.57
2023-02-21 21:00:00,2023,2,21,21,19.11,3.85,58.09,0.0,12.98,77.57
2023-02-21 22:00:00,2023,2,21,22,18.07,3.76,65.23,0.0,12.98,77.57
2023-02-21 23:00:00,2023,2,21,23,17.11,3.49,72.94,0.0,12.98,77.57
2023-02-22 00:00:00,2023,2,22,0,16.29,3.16,79.7,0.0,12.98,77.57
2023-02-22 01:00:00,2023,2,22,1,15.59,2.93,85.43,0.0,12.98,77.57
2023-02-22 02:00:00,2023,2,22,2,14.98,2.86,90.17,0.0,12.98,77.57
2023-02-22 03:00:00,2023,2,22,3,14.48,2.85,93.48,0.0,12.98,77.57
2023-02-22 04:00:00,2023,2,22,4,14.06,2.82,95.92,0.0,12.98,77.57
2023-02-22 05:00:00,2023,2,22,5,13.73,2.7,97.63,0.0,12.98,77.57
2023-02-22 06:00:00,2023,2,22,6,15.46,2.33,87.97,0.0,12.98,77.57
2023-02-22 07:00:00,2023,2,22,7,19.39,2.37,68.09,0.0,12.98,77.57
2023-02-22 08:00:00,2023,2,22,8,24.72,3.52,37.89,0.0,12.98,77.57
2023-02-22 09:00:00,2023,2,22,9,28.12,5.1,23.45,0.0,12.98,77.57
2023-02-22 10:00:00,2023,2,22,10,29.87,5.21,19.74,0.0,12.98,77.57
2023-02-22 11:00:00,2023,2,22,11,31.24,5.14,17.97,0.0,12.98,77.57
2023-02-22 12:00:00,2023,2,22,12,32.21,5.16,17.23,0.0,12.98,77.57
2023-02-22 13:00:00,2023,2,22,13,32.64,5.25,16.95,0.0,12.98,77.57
2023-02-22 14:00:00,2023,2,22,14,32.5,5.51,17.04,0.0,12.98,77.57
2023-02-22 15:00:00,2023,2,22,15,31.73,5.77,17.8,0.0,12.98,77.57
2023-02-22 16:00:00,2023,2,22,16,29.89,5.23,21.2,0.0,12.98,77.57
2023-02-22 17:00:00,2023,2,22,17,24.71,3.55,37.42,0.0,12.98,77.57
2023-02-22 18:00:00,2023,2,22,18,22.22,3.99,42.93,0.0,12.98,77.57
2023-02-22 19:00:00,2023,2,22,19,21.23,4.44,45.08,0.0,12.98,77.57
2023-02-22 20:00:00,2023,2,22,20,20.24,4.91,48.74,0.0,12.98,77.57
2023-02-22 21:00:00,2023,2,22,21,19.14,5.02,54.58,0.0,12.98,77.57
2023-02-22 22:00:00,2023,2,22,22,17.93,4.61,62.42,0.0,12.98,77.57
2023-02-22 23:00:00,2023,2,22,23,16.87,4.15,70.76,0.0,12.98,77.57
2023-02-23 00:00:00,2023,2,23,0,15.93,3.73,78.94,0.0,12.98,77.57
2023-02-23 01:00:00,2023,2,23,1,15.0,3.33,87.25,0.0,12.98,77.57
2023-02-23 02:00:00,2023,2,23,2,14.1,3.06,95.53,0.0,12.98,77.57
2023-02-23 03:00:00,2023,2,23,3,13.31,2.88,100.0,0.0,12.98,77.57
2023-02-23 04:00:00,2023,2,23,4,12.67,2.75,100.0,0.0,12.98,77.57
2023-02-23 05:00:00,2023,2,23,5,12.71,2.48,100.0,0.0,12.98,77.57
2023-02-23 06:00:00,2023,2,23,6,14.31,2.84,90.78,0.0,12.98,77.57
2023-02-23 07:00:00,2023,2,23,7,17.27,2.98,73.09,0.0,12.98,77.57
2023-02-23 08:00:00,2023,2,23,8,22.23,3.74,44.3,0.0,12.98,77.57
2023-02-23 09:00:00,2023,2,23,9,26.94,5.65,23.46,0.0,12.98,77.57
2023-02-23 10:00:00,2023,2,23,10,29.31,6.23,18.3,0.0,12.98,77.57
2023-02-23 11:00:00,2023,2,23,11,30.91,6.31,16.02,0.0,12.98,77.57
2023-02-23 12:00:00,2023,2,23,12,31.93,6.34,14.75,0.0,12.98,77.57
2023-02-23 13:00:00,2023,2,23,13,32.37,6.33,14.13,0.0,12.98,77.57
2023-02-23 14:00:00,2023,2,23,14,32.21,6.36,14.0,0.0,12.98,77.57
2023-02-23 15:00:00,2023,2,23,15,31.28,6.35,14.7,0.0,12.98,77.57
2023-02-23 16:00:00,2023,2,23,16,29.38,5.75,17.46,0.0,12.98,77.57
2023-02-23 17:00:00,2023,2,23,17,24.06,3.75,32.56,0.0,12.98,77.57
2023-02-23 18:00:00,2023,2,23,18,21.27,4.08,39.18,0.0,12.98,77.57
2023-02-23 19:00:00,2023,2,23,19,20.24,4.39,41.92,0.0,12.98,77.57
2023-02-23 20:00:00,2023,2,23,20,19.27,4.59,46.13,0.0,12.98,77.57
2023-02-23 21:00:00,2023,2,23,21,18.29,4.53,52.06,0.0,12.98,77.57
2023-02-23 22:00:00,2023,2,23,22,17.27,4.18,59.66,0.0,12.98,77.57
2023-02-23 23:00:00,2023,2,23,23,16.29,3.74,67.72,0.0,12.98,77.57
2023-02-24 00:00:00,2023,2,24,0,15.36,3.36,75.15,0.0,12.98,77.57
2023-02-24 01:00:00,2023,2,24,1,14.5,3.16,81.23,0.0,12.98,77.57
2023-02-24 02:00:00,2023,2,24,2,13.69,3.03,87.63,0.0,12.98,77.57
2023-02-24 03:00:00,2023,2,24,3,12.95,2.87,94.31,0.0,12.98,77.57
2023-02-24 04:00:00,2023,2,24,4,12.39,2.61,100.0,0.0,12.98,77.57
2023-02-24 05:00:00,2023,2,24,5,12.15,2.29,100.0,0.0,12.98,77.57
2023-02-24 06:00:00,2023,2,24,6,13.8,1.9,94.77,0.0,12.98,77.57
2023-02-24 07:00:00,2023,2,24,7,17.61,2.0,74.11,0.0,12.98,77.57
2023-02-24 08:00:00,2023,2,24,8,23.4,3.65,33.18,0.0,12.98,77.57
2023-02-24 09:00:00,2023,2,24,9,27.2,5.11,17.78,0.0,12.98,77.57
2023-02-24 10:00:00,2023,2,24,10,29.55,5.11,13.97,0.0,12.98,77.57
2023-02-24 11:00:00,2023,2,24,11,31.26,4.85,11.87,0.0,12.98,77.57
2023-02-24 12:00:00,2023,2,24,12,32.38,4.55,10.7,0.0,12.98,77.57
2023-02-24 13:00:00,2023,2,24,13,32.94,4.17,10.04,0.0,12.98,77.57
2023-02-24 14:00:00,2023,2,24,14,32.84,4.01,9.79,0.0,12.98,77.57
2023-02-24 15:00:00,2023,2,24,15,32.08,4.06,10.07,0.0,12.98,77.57
2023-02-24 16:00:00,2023,2,24,16,30.06,3.44,14.92,0.0,12.98,77.57
2023-02-24 17:00:00,2023,2,24,17,24.07,3.14,34.23,0.0,12.98,77.57
2023-02-24 18:00:00,2023,2,24,18,21.1,3.85,35.71,0.0,12.98,77.57
2023-02-24 19:00:00,2023,2,24,19,20.07,4.23,35.21,0.0,12.98,77.57
2023-02-24 20:00:00,2023,2,24,20,19.18,4.73,37.05,0.0,12.98,77.57
2023-02-24 21:00:00,2023,2,24,21,18.28,5.14,41.59,0.0,12.98,77.57
2023-02-24 22:00:00,2023,2,24,22,17.35,5.06,48.64,0.0,12.98,77.57
2023-02-24 23:00:00,2023,2,24,23,16.37,4.47,57.19,0.0,12.98,77.57
2023-02-25 00:00:00,2023,2,25,0,15.45,3.81,65.14,0.0,12.98,77.57
2023-02-25 01:00:00,2023,2,25,1,14.68,3.37,70.7,0.0,12.98,77.57
2023-02-25 02:00:00,2023,2,25,2,14.09,3.24,72.96,0.0,12.98,77.57
2023-02-25 03:00:00,2023,2,25,3,13.64,3.17,72.31,0.0,12.98,77.57
2023-02-25 04:00:00,2023,2,25,4,13.34,3.06,68.98,0.0,12.98,77.57
2023-02-25 05:00:00,2023,2,25,5,13.23,2.9,63.63,0.0,12.98,77.57
2023-02-25 06:00:00,2023,2,25,6,14.93,2.53,58.85,0.0,12.98,77.57
2023-02-25 07:00:00,2023,2,25,7,20.42,2.81,33.68,0.0,12.98,77.57
2023-02-25 08:00:00,2023,2,25,8,25.14,3.51,17.88,0.0,12.98,77.57
2023-02-25 09:00:00,2023,2,25,9,28.78,5.42,10.96,0.0,12.98,77.57
2023-02-25 10:00:00,2023,2,25,10,30.65,5.7,11.11,0.0,12.98,77.57
2023-02-25 11:00:00,2023,2,25,11,32.03,5.61,11.69,0.0,12.98,77.57
2023-02-25 12:00:00,2023,2,25,12,32.95,5.46,12.08,0.0,12.98,77.57
2023-02-25 13:00:00,2023,2,25,13,33.35,5.33,12.34,0.0,12.98,77.57
2023-02-25 14:00:00,2023,2,25,14,33.15,5.25,12.67,0.0,12.98,77.57
2023-02-25 15:00:00,2023,2,25,15,32.33,5.27,13.27,0.0,12.98,77.57
2023-02-25 16:00:00,2023,2,25,16,30.41,4.68,16.53,0.0,12.98,77.57
2023-02-25 17:00:00,2023,2,25,17,24.8,3.45,33.13,0.0,12.98,77.57
2023-02-25 18:00:00,2023,2,25,18,22.2,4.16,36.6,0.0,12.98,77.57
2023-02-25 19:00:00,2023,2,25,19,21.44,5.13,37.12,0.0,12.98,77.57
2023-02-25 20:00:00,2023,2,25,20,20.51,5.99,40.69,0.0,12.98,77.57
2023-02-25 21:00:00,2023,2,25,21,19.32,5.87,47.49,0.0,12.98,77.57
2023-02-25 22:00:00,2023,2,25,22,18.12,4.9,56.14,0.0,12.98,77.57
2023-02-25 23:00:00,2023,2,25,23,17.0,3.97,65.08,0.0,12.98,77.57
2023-02-26 00:00:00,2023,2,26,0,16.1,3.4,72.24,0.0,12.98,77.57
2023-02-26 01:00:00,2023,2,26,1,15.29,3.08,76.64,0.0,12.98,77.57
2023-02-26 02:00:00,2023,2,26,2,14.6,3.0,77.36,0.0,12.98,77.57
2023-02-26 03:00:00,2023,2,26,3,14.03,2.97,75.5,0.0,12.98,77.57
2023-02-26 04:00:00,2023,2,26,4,13.63,2.95,71.5,0.0,12.98,77.57
2023-02-26 05:00:00,2023,2,26,5,13.38,2.95,66.6,0.0,12.98,77.57
2023-02-26 06:00:00,2023,2,26,6,15.31,2.62,59.66,0.0,12.98,77.57
2023-02-26 07:00:00,2023,2,26,7,20.63,3.31,34.6,0.0,12.98,77.57
2023-02-26 08:00:00,2023,2,26,8,25.34,4.74,23.52,0.0,12.98,77.57
2023-02-26 09:00:00,2023,2,26,9,28.24,5.85,19.95,0.0,12.98,77.57
2023-02-26 10:00:00,2023,2,26,10,30.0,5.88,17.97,0.0,12.98,77.57
2023-02-26 11:00:00,2023,2,26,11,31.38,5.77,16.75,0.0,12.98,77.57
2023-02-26 12:00:00,2023,2,26,12,32.3,5.69,15.91,0.0,12.98,77.57
2023-02-26 13:00:00,2023,2,26,13,32.73,5.66,15.4,0.0,12.98,77.57
2023-02-26 14:00:00,2023,2,26,14,32.55,5.73,15.39,0.0,12.98,77.57
2023-02-26 15:00:00,2023,2,26,15,31.64,5.99,16.05,0.0,12.98,77.57
2023-02-26 16:00:00,2023,2,26,16,29.8,5.87,18.5,0.0,12.98,77.57
2023-02-26 17:00:00,2023,2,26,17,24.94,4.25,30.74,0.0,12.98,77.57
2023-02-26 18:00:00,2023,2,26,18,22.59,5.49,35.55,0.0,12.98,77.57
2023-02-26 19:00:00,2023,2,26,19,21.58,6.64,39.05,0.0,12.98,77.57
2023-02-26 20:00:00,2023,2,26,20,20.28,6.61,46.17,0.0,12.98,77.57
2023-02-26 21:00:00,2023,2,26,21,19.13,6.05,55.04,0.0,12.98,77.57
2023-02-26 22:00:00,2023,2,26,22,17.92,5.17,65.31,0.0,12.98,77.57
2023-02-26 23:00:00,2023,2,26,23,16.86,4.23,75.31,0.0,12.98,77.57
2023-02-27 00:00:00,2023,2,27,0,15.74,3.36,84.85,0.0,12.98,77.57
2023-02-27 01:00:00,2023,2,27,1,14.69,2.93,93.6,0.0,12.98,77.57
2023-02-27 02:00:00,2023,2,27,2,13.8,2.74,100.0,0.0,12.98,77.57
2023-02-27 03:00:00,2023,2,27,3,13.07,2.68,100.0,0.0,12.98,77.57
2023-02-27 04:00:00,2023,2,27,4,12.49,2.67,100.0,0.0,12.98,77.57
2023-02-27 05:00:00,2023,2,27,5,12.04,2.68,99.58,0.0,12.98,77.57
2023-02-27 06:00:00,2023,2,27,6,14.13,2.64,80.2,0.0,12.98,77.57
2023-02-27 07:00:00,2023,2,27,7,18.33,3.26,56.65,0.0,12.98,77.57
2023-02-27 08:00:00,2023,2,27,8,23.57,5.48,28.9,0.0,12.98,77.57
2023-02-27 09:00:00,2023,2,27,9,26.73,6.98,20.5,0.0,12.98,77.57
2023-02-27 10:00:00,2023,2,27,10,28.76,7.2,18.87,0.0,12.98,77.57
2023-02-27 11:00:00,2023,2,27,11,30.32,6.98,17.57,0.0,12.98,77.57
2023-02-27 12:00:00,2023,2,27,12,31.34,6.59,16.62,0.0,12.98,77.57
2023-02-27 13:00:00,2023,2,27,13,31.81,6.16,16.1,0.0,12.98,77.57
2023-02-27 14:00:00,2023,2,27,14,31.65,5.87,16.14,0.0,12.98,77.57
2023-02-27 15:00:00,2023,2,27,15,30.81,5.75,17.03,0.0,12.98,77.57
2023-02-27 16:00:00,2023,2,27,16,29.12,5.41,19.49,0.0,12.98,77.57
2023-02-27 17:00:00,2023,2,27,17,24.23,3.55,34.2,0.0,12.98,77.57
2023-02-27 18:00:00,2023,2,27,18,21.45,3.95,40.56,0.0,12.98,77.57
2023-02-27 19:00:00,2023,2,27,19,20.53,4.47,41.49,0.0,12.98,77.57
2023-02-27 20:00:00,2023,2,27,20,19.64,5.09,43.23,0.0,12.98,77.57
2023-02-27 21:00:00,2023,2,27,21,18.63,5.42,46.39,0.0,12.98,77.57
2023-02-27 22:00:00,2023,2,27,22,17.51,5.16,51.1,0.0,12.98,77.57
2023-02-27 23:00:00,2023,2,27,23,16.31,4.36,57.19,0.0,12.98,77.57
2023-02-28 00:00:00,2023,2,28,0,15.21,3.68,63.29,0.0,12.98,77.57
2023-02-28 01:00:00,2023,2,28,1,14.31,3.34,68.21,0.0,12.98,77.57
2023-02-28 02:00:00,2023,2,28,2,13.49,3.19,72.01,0.0,12.98,77.57
2023-02-28 03:00:00,2023,2,28,3,12.74,3.12,74.43,0.0,12.98,77.57
2023-02-28 04:00:00,2023,2,28,4,12.11,2.98,75.32,0.0,12.98,77.57
2023-02-28 05:00:00,2023,2,28,5,11.61,2.86,74.79,0.0,12.98,77.57
2023-02-28 06:00:00,2023,2,28,6,13.55,2.56,68.38,0.0,12.98,77.57
2023-02-28 07:00:00,2023,2,28,7,18.19,3.26,46.36,0.0,12.98,77.57
2023-02-28 08:00:00,2023,2,28,8,23.27,4.66,23.18,0.0,12.98,77.57
2023-02-28 09:00:00,2023,2,28,9,26.46,5.05,17.03,0.0,12.98,77.57
2023-02-28 10:00:00,2023,2,28,10,28.49,4.74,20.27,0.0,12.98,77.57
2023-02-28 11:00:00,2023,2,28,11,29.94,4.5,23.77,0.0,12.98,77.57
2023-02-28 12:00:00,2023,2,28,12,30.93,4.36,26.1,0.0,12.98,77.57
2023-02-28 13:00:00,2023,2,28,13,31.41,4.31,28.3,0.0,12.98,77.57
2023-02-28 14:00:00,2023,2,28,14,31.27,4.44,30.68,0.0,12.98,77.57
2023-02-28 15:00:00,2023,2,28,15,30.33,4.76,33.81,0.0,12.98,77.57
2023-02-28 16:00:00,2023,2,28,16,28.84,5.22,38.5,0.0,12.98,77.57
2023-02-28 17:00:00,2023,2,28,17,26.23,4.55,48.26,0.0,12.98,77.57
2023-02-28 18:00:00,2023,2,28,18,24.44,5.0,55.59,0.0,12.98,77.57
2023-02-28 19:00:00,2023,2,28,19,23.36,5.36,60.66,0.0,12.98,77.57
2023-02-28 20:00:00,2023,2,28,20,22.16,5.06,66.77,0.0,12.98,77.57
2023-02-28 21:00:00,2023,2,28,21,21.19,4.68,72.27,0.0,12.98,77.57
2023-02-28 22:00:00,2023,2,28,22,20.41,4.51,77.16,0.0,12.98,77.57
2023-02-28 23:00:00,2023,2,28,23,19.69,4.36,82.1,0.0,12.98,77.57
2023-03-01 00:00:00,2023,3,1,0,18.94,3.84,87.91,0.0,12.98,77.57
2023-03-01 01:00:00,2023,3,1,1,18.41,3.39,92.96,0.0,12.98,77.57
2023-03-01 02:00:00,2023,3,1,2,18.21,3.07,95.55,0.0,12.98,77.57
2023-03-01 03:00:00,2023,3,1,3,18.14,2.82,96.45,0.0,12.98,77.57
2023-03-01 04:00:00,2023,3,1,4,17.99,2.66,97.39,0.0,12.98,77.57
2023-03-01 05:00:00,2023,3,1,5,17.9,2.85,97.77,0.0,12.98,77.57
2023-03-01 06:00:00,2023,3,1,6,18.51,4.16,92.39,0.0,12.98,77.57
2023-03-01 07:00:00,2023,3,1,7,20.96,5.23,70.23,0.0,12.98,77.57
2023-03-01 08:00:00,2023,3,1,8,24.57,6.03,42.59,0.0,12.98,77.57
2023-03-01 09:00:00,2023,3,1,9,27.53,6.12,33.24,0.0,12.98,77.57
2023-03-01 10:00:00,2023,3,1,10,29.53,5.6,31.78,0.0,12.98,77.57
2023-03-01 11:00:00,2023,3,1,11,30.83,4.94,30.74,0.0,12.98,77.57
2023-03-01 12:00:00,2023,3,1,12,31.72,4.4,29.31,0.0,12.98,77.57
2023-03-01 13:00:00,2023,3,1,13,32.15,4.05,28.18,0.0,12.98,77.57
2023-03-01 14:00:00,2023,3,1,14,32.1,4.09,27.29,0.0,12.98,77.57
2023-03-01 15:00:00,2023,3,1,15,31.44,4.4,26.9,0.0,12.98,77.57
2023-03-01 16:00:00,2023,3,1,16,30.15,4.75,27.94,0.0,12.98,77.57
2023-03-01 17:00:00,2023,3,1,17,26.86,3.54,37.94,0.0,12.98,77.57
2023-03-01 18:00:00,2023,3,1,18,24.74,4.49,41.19,0.0,12.98,77.57
2023-03-01 19:00:00,2023,3,1,19,23.21,5.8,41.91,0.0,12.98,77.57
2023-03-01 20:00:00,2023,3,1,20,21.68,6.5,45.14,0.0,12.98,77.57
2023-03-01 21:00:00,2023,3,1,21,20.19,5.99,50.61,0.0,12.98,77.57
2023-03-01 22:00:00,2023,3,1,22,18.82,5.03,57.94,0.0,12.98,77.57
2023-03-01 23:00:00,2023,3,1,23,17.8,4.45,66.14,0.0,12.98,77.57
2023-03-02 00:00:00,2023,3,2,0,16.89,3.9,74.43,0.0,12.98,77.57
2023-03-02 01:00:00,2023,3,2,1,16.02,3.4,81.68,0.0,12.98,77.57
2023-03-02 02:00:00,2023,3,2,2,15.18,3.11,86.42,0.0,12.98,77.57
2023-03-02 03:00:00,2023,3,2,3,14.45,3.01,87.3,0.0,12.98,77.57
2023-03-02 04:00:00,2023,3,2,4,13.83,3.03,85.92,0.0,12.98,77.57
2023-03-02 05:00:00,2023,3,2,5,13.22,2.99,83.2,0.0,12.98,77.57
2023-03-02 06:00:00,2023,3,2,6,14.86,3.53,70.52,0.0,12.98,77.57
2023-03-02 07:00:00,2023,3,2,7,18.54,4.08,53.17,0.0,12.98,77.57
2023-03-02 08:00:00,2023,3,2,8,23.8,5.96,24.72,0.0,12.98,77.57
2023-03-02 09:00:00,2023,3,2,9,26.93,7.0,15.74,0.0,12.98,77.57
2023-03-02 10:00:00,2023,3,2,10,29.05,7.65,13.75,0.0,12.98,77.57
2023-03-02 11:00:00,2023,3,2,11,30.59,7.81,13.51,0.0,12.98,77.57
2023-03-02 12:00:00,2023,3,2,12,31.64,7.67,13.6,0.0,12.98,77.57
2023-03-02 13:00:00,2023,3,2,13,32.11,7.38,13.96,0.0,12.98,77.57
2023-03-02 14:00:00,2023,3,2,14,32.03,7.18,14.57,0.0,12.98,77.57
2023-03-02 15:00:00,2023,3,2,15,31.2,7.08,15.69,0.0,12.98,77.57
2023-03-02 16:00:00,2023,3,2,16,29.52,6.65,18.21,0.0,12.98,77.57
2023-03-02 17:00:00,2023,3,2,17,24.93,4.3,29.94,0.0,12.98,77.57
2023-03-02 18:00:00,2023,3,2,18,22.12,4.53,37.27,0.0,12.98,77.57
2023-03-02 19:00:00,2023,3,2,19,21.3,5.34,39.23,0.0,12.98,77.57
2023-03-02 20:00:00,2023,3,2,20,20.11,5.35,44.07,0.0,12.98,77.57
2023-03-02 21:00:00,2023,3,2,21,18.73,4.62,51.24,0.0,12.98,77.57
2023-03-02 22:00:00,2023,3,2,22,17.54,3.97,58.95,0.0,12.98,77.57
2023-03-02 23:00:00,2023,3,2,23,16.46,3.43,66.63,0.0,12.98,77.57
2023-03-03 00:00:00,2023,3,3,0,15.46,3.05,73.57,0.0,12.98,77.57
2023-03-03 01:00:00,2023,3,3,1,14.62,2.88,78.84,0.0,12.98,77.57
2023-03-03 02:00:00,2023,3,3,2,13.92,2.89,81.18,0.0,12.98,77.57
2023-03-03 03:00:00,2023,3,3,3,13.34,2.97,78.84,0.0,12.98,77.57
2023-03-03 04:00:00,2023,3,3,4,12.86,3.11,74.77,0.0,12.98,77.57
2023-03-03 05:00:00,2023,3,3,5,12.46,3.26,70.31,0.0,12.98,77.57
2023-03-03 06:00:00,2023,3,3,6,14.73,3.26,58.78,0.0,12.98,77.57
2023-03-03 07:00:00,2023,3,3,7,19.6,4.48,38.69,0.0,12.98,77.57
2023-03-03 08:00:00,2023,3,3,8,24.65,6.83,23.07,0.0,12.98,77.57
2023-03-03 09:00:00,2023,3,3,9,27.93,8.33,17.01,0.0,12.98,77.57
2023-03-03 10:00:00,2023,3,3,10,29.88,8.47,16.27,0.0,12.98,77.57
2023-03-03 11:00:00,2023,3,3,11,31.28,8.33,16.22,0.0,12.98,77.57
2023-03-03 12:00:00,2023,3,3,12,32.13,8.16,16.33,0.0,12.98,77.57
2023-03-03 13:00:00,2023,3,3,13,32.41,8.04,16.57,0.0,12.98,77.57
2023-03-03 14:00:00,2023,3,3,14,32.09,7.97,17.05,0.0,12.98,77.57
2023-03-03 15:00:00,2023,3,3,15,31.08,7.93,18.34,0.0,12.98,77.57
2023-03-03 16:00:00,2023,3,3,16,29.29,7.58,21.02,0.0,12.98,77.57
2023-03-03 17:00:00,2023,3,3,17,25.37,5.34,30.0,0.0,12.98,77.57
2023-03-03 18:00:00,2023,3,3,18,22.63,5.32,37.55,0.0,12.98,77.57
2023-03-03 19:00:00,2023,3,3,19,21.67,5.93,40.31,0.0,12.98,77.57
2023-03-03 20:00:00,2023,3,3,20,20.2,5.25,46.4,0.0,12.98,77.57
2023-03-03 21:00:00,2023,3,3,21,18.84,4.61,53.35,0.0,12.98,77.57
2023-03-03 22:00:00,2023,3,3,22,17.57,3.91,60.84,0.0,12.98,77.57
2023-03-03 23:00:00,2023,3,3,23,16.44,3.36,67.91,0.0,12.98,77.57
2023-03-04 00:00:00,2023,3,4,0,15.58,3.1,72.2,0.0,12.98,77.57
2023-03-04 01:00:00,2023,3,4,1,14.95,3.04,72.71,0.0,12.98,77.57
2023-03-04 02:00:00,2023,3,4,2,14.57,3.05,70.51,0.0,12.98,77.57
2023-03-04 03:00:00,2023,3,4,3,14.29,3.11,68.28,0.0,12.98,77.57
2023-03-04 04:00:00,2023,3,4,4,13.87,3.23,67.51,0.0,12.98,77.57
2023-03-04 05:00:00,2023,3,4,5,13.44,3.34,68.04,0.0,12.98,77.57
2023-03-04 06:00:00,2023,3,4,6,15.57,3.44,61.08,0.0,12.98,77.57
2023-03-04 07:00:00,2023,3,4,7,20.11,4.8,44.61,0.0,12.98,77.57
2023-03-04 08:00:00,2023,3,4,8,24.94,7.64,26.23,0.0,12.98,77.57
2023-03-04 09:00:00,2023,3,4,9,27.95,8.24,18.01,0.0,12.98,77.57
2023-03-04 10:00:00,2023,3,4,10,30.15,8.13,14.43,0.0,12.98,77.57
2023-03-04 11:00:00,2023,3,4,11,31.74,8.0,12.88,0.0,12.98,77.57
2023-03-04 12:00:00,2023,3,4,12,32.72,7.76,12.29,0.0,12.98,77.57
2023-03-04 13:00:00,2023,3,4,13,33.06,7.48,12.48,0.0,12.98,77.57
2023-03-04 14:00:00,2023,3,4,14,32.82,7.4,13.17,0.0,12.98,77.57
2023-03-04 15:00:00,2023,3,4,15,31.85,7.41,14.38,0.0,12.98,77.57
2023-03-04 16:00:00,2023,3,4,16,30.14,7.06,16.58,0.0,12.98,77.57
2023-03-04 17:00:00,2023,3,4,17,25.76,4.78,25.9,0.0,12.98,77.57
2023-03-04 18:00:00,2023,3,4,18,23.01,5.13,31.14,0.0,12.98,77.57
2023-03-04 19:00:00,2023,3,4,19,22.11,5.86,31.71,0.0,12.98,77.57
2023-03-04 20:00:00,2023,3,4,20,20.53,5.14,36.3,0.0,12.98,77.57
2023-03-04 21:00:00,2023,3,4,21,19.2,4.56,41.69,0.0,12.98,77.57
2023-03-04 22:00:00,2023,3,4,22,17.96,4.0,47.9,0.0,12.98,77.57
2023-03-04 23:00:00,2023,3,4,23,16.87,3.58,54.35,0.0,12.98,77.57
2023-03-05 00:00:00,2023,3,5,0,15.96,3.32,60.22,0.0,12.98,77.57
2023-03-05 01:00:00,2023,3,5,1,15.23,3.16,65.18,0.0,12.98,77.57
2023-03-05 02:00:00,2023,3,5,2,14.64,3.03,68.13,0.0,12.98,77.57
2023-03-05 03:00:00,2023,3,5,3,14.17,2.99,68.61,0.0,12.98,77.57
2023-03-05 04:00:00,2023,3,5,4,13.83,2.97,67.38,0.0,12.98,77.57
2023-03-05 05:00:00,2023,3,5,5,13.6,2.99,64.96,0.0,12.98,77.57
2023-03-05 06:00:00,2023,3,5,6,15.73,2.83,55.68,0.0,12.98,77.57
2023-03-05 07:00:00,2023,3,5,7,20.19,4.01,35.1,0.0,12.98,77.57
2023-03-05 08:00:00,2023,3,5,8,25.21,6.52,20.37,0.0,12.98,77.57
